HOTKEY,COLDKEY,EMISSION(ρ),DIVIDENDS
5CtmqxBmMyuEWxvaHoJSsvobEG31orTo9i85BYEB4kLYWUnH,5HQNRiZSVoMG6onqQhiZGGvvQs3vqMjdEXtHYtkEDckQgrWY,0.012831692,0.0
5CtnDTQLS9xTPRYCdr3kBTdKJqZqE3aAYjjBkCXFL6u5B8Pz,5DysqpZ6cAypRmgBQEyVPRhS9WBt63jo36Lm65Burn2j6ET1,0.001727139,0.0
5CtnZkXjuXsB7MPT6mez4anuhKshZ9m4HwkH6kUEXSDiHXHZ,5C5NwPgHHsDzT2b64hUUCJMgrk8qoTjxcfT8MtKFBNb4KqTw,0.02191061,0.0
5Ctnmi1aRCB6SMhxdv1pj4Ees7c9kQMcWaSP2Z6mthwVqTQy,5FZVbFC1hPReQhKFFGWgfbRd8nGwJCn2Q9q5vB4zRQnq9eKn,0.0,0.0
5CtodHtGwDH3yrdczmNXpG1TumYNgLCWPqJdY4x5ykLHPZHQ,5CwK1a1oACLitJHnFZgzZdUQNmaPYGnweQ5EwXoJW5DzfXsn,0.0,0.0
5CtowFtnu69asyGVWZWNw45YK5vvNKmDRmWqStAmb8MxtuAe,5EFHu6CxXzpXw26xQbQZcrd1aPtG2CTZ2ot53HBdt81x3TcE,0.018942721,0.0
5Ctp5cEgPHZ2EJRhNwaaz3KmJbYrZ7h8v91ExRFbeHnzkx2G,5DS5KDVKkVkDhmdW4jZjy8qJKqcBCxt41N693onDxUmQUEgq,0.022107005,0.0
5CtphV28uw2JH4nCEweyiwKH8FQeGfWhZPyrcb31Z19zS5QF,5EcZsewZSTxUaX8gwyHzkKsqT3NwLP1n2faZPyjttCeaPdYe,0.07360669,0.0
5CtqA2rRT22zbFc8YVHWgZQN1xSws2FyqtF6C2dJyxGTnvTF,5CvkNDQpS4vhPLHKnEtZCWir8QHvmmScygxTPC43nFkQTQzU,0.019776624,0.0
5CtqZnLheL6zN4iX7XNRSuzPcL46wE753QvvEBcTRtfKvKG3,5Fgss2QHmXEeZ8vLbdrySY4j2eVNwxrVnHQQ7D9mfLxTkyo6,0.002199211,0.0
5CtrJrAf9Wt9dEBXHW94K3hK41RE9qeALwJYtyuUq6NvF3aj,5CaUc68TXEYg58sA7W7jWcaq5QE1iy1zqCXqBAmTZwmK98PS,0.021643575,0.0
5Ctsebd1t9H5srMYXCFexeCrFK1GedkC2r2GFszhFNZeDub6,5HEf55VNb463zqaSsUHwFGpRfCBSbdCh1jGCLAy6qghCeCSk,0.005365218,0.0
5Ctt3twm5Nnr2fNqsfYR9s3hfDdTX9gfdh2ZksXV5SJdmteF,5CXfwM5e7LUN86AtY7cfZZpF3fVtH5sVNz3a95BHZ9a7gydZ,0.04531409,0.0
5Ctu5JuVuJeYJDB5WmzzYf1GQWzdZyQi7No13vWtPFGBcwLN,5GxqzCrxPbyCX2VWEZHd3tFZcS4PtAQfgXsuWqjshy7iH8u8,0.007545727,0.0
5CtuAjdRxtYggrRBPYpJuQba97SHPrS9bcJNRTFi5JdgKZYC,5CXWF8xx1AfHUzBSKEsaqdMug25RMrVeFpuFf7PFq5n2RHMw,0.0076851,0.0
5CtwcrQktrZeX2AXUtcfsPuVuZMfHPn7cUbhDxMpp2hRVJwh,5G9swfhUrBmJYYdtG9oP9eRZ3tafuZbehvSX65Kdzk7xNc5x,0.0,0.0
5CtxGGmwRckr61B4E7McDh1RJhK382a91rqmoRCKtiUE7UV6,5CDfkK4Xb15CzFtcjWJ8gdiWAJnsE9mGMbiasmBBQLny55WW,0.02788389,0.0
5CtxehKxrLc8x1t7yLjMV8cLbKjBYeDYh8WDKpefmpQX34Br,5DaUQrFC3kEuqCkvBELUs47pJpNoqXTTiHop7c3pcq1KngQo,0.013919137,0.0
5CtxpASYzFyYcsAZFbF1qSgjCUYBzFg6JXPnatub3na6LNuu,5E47d6HigkRaqqe84mGErQovVGPcZuU5qhocAsHFyFTr17zJ,0.014056177,0.0
5Cty9K3iWz6UPZKpb5ZovK4SV21R8waQ2FazKQcf12Kw6dko,5HEtUP9pL1yj2GXHsMf4b5dAAAtBLEynEKUWpWEZc66WJHve,0.00427962,0.0
5CtzcXRHCkXZZWeJJ2Qo4PiphJaNVhS4FNn8YZJBPa27YUQL,5EsbQTJKKCLJwmNnpdSxTKm1WJ4iv3xNcn5U3HadUV1RpRbR,0.015315615,0.0
5Cu2T4Wgoj2fLaZDShuyHqDM32uTtaJZFc23L49uskoed9KW,5FYiR5VugnjpogVvVuYLp84C7i9UkNVCk7XLAxN47WpUrU9g,0.003782728,0.0
5Cu5nVAoPF6RG8WcAKoaJKxhzTmGTkj4zkHP4Ewku2BZPM8x,5DZytov3uHhpgBUX9aZdiMdn2TK4tsdMQVMSwPMmRJbz3pVo,0.008761364,0.0
5Cu5pTFx2V4BrEsAZSw1waKrdnhf4nUAqndJbB7gpwLdQbWV,5HQR81XahyPcrPsFLhd6DuLCY3gFXRARsX4aLppqNduEkvCR,0.003446254,0.0
5Cu6n2Va7K1wbcAWSCG24cu987jEqhvbb5Va9FDaNuNiWw2S,5HGZ2se2RrdBWD5othEeYwFE8C9AgLWvraEDu6QRH63cZE2o,2.447e-06,0.0
5Cu6yxBcrMfSpPUR7kFnz6tmvq4phwzhajuQRjVbGQW1DGGG,5Dcdapckfmd8jpmDhDBfNc3e7SCaCLvEZPevV9bpu27jCnuQ,0.008641264,0.0
5CuB9f1AD77qALGRu1AaN7hvVwbqmmmnFMFsK6xNQMmeqH8i,5DeftBTmcB8AMtnb4RBwNCkXvpsZdjrPkLDTfiAfvrbeA5nZ,0.0025887460000000003,0.0
5CuC89cBXQPoH4u1ck8JKd4Tgf2b5MKezjHEqK7yC7V2iywr,5EefisctzgWdVGFQaL4LjFFacTE7dM4YJVNy3ogGBQoapTU1,0.002038431,0.0
5CuCMoUKyo37yZHLBYrWDVNZMHtHT7YFzu5ghuDTJCGLcCzL,5DkqFTSfew8b4CTvR2YnN911efSkZrBVJJ6bfc2C6Hr1BEKP,0.010605841,0.0
5CvZJcDDDskr89fLXLRS4dM7ta52DtCk7PzEq8HFxL7xB8LM,5FRytV3uc2W2e2vKkKk9o3ibR4gaLa3V59tWsfGGMF59sJvf,0.007931842,0.0
5CvaCrWE6fpxHtEBfxLaQFMQkdXGekbUcF8RFryr6ABiHp9b,5Fnq2fqKMpGrLi9MziuAfjeC3xQgLoFxkAxZDscKdEUUUkpv,6.942e-06,0.0
5CvbWFatHikLW7JYJLZEqgBSsQYbueXEKAHz6zqpZBUh2paf,5GVmLyEdNWdGvovVDsRXLHVpd8QYD36Yy4Z2BLQZEznWEVw5,0.002246634,0.0
5CvcECmmRZfL5sWLRxDqoKnRSKx1gwKGu1Z923vmYqEJWL2x,5EtA5qt8419jhnfW637DKXAuxkbXJHSXH8HVY1Mk3siEFs5p,0.007050224,0.0
5Cvd2TLac4kE3qpStnwmn52KZmsC5qEif45BpPe3hNMj6fXh,5GTVbEdiPtmJ1XWG7FgKaYifLciwWUDDXeauVKgpzKkNDCQL,0.01386254,0.0
5CvdUcEgoXDrs4F8eiXymyH8ivUgx1ZEADq3QJkDjU8vCT8G,5HjivRKGf2y55eQNJXZXRmxKnQ4LsiswYoes9VuPdQDBTuZX,0.0,0.0
5CveyFznM3Lb1AAX9kZpuNzs1y7Aeitn571ZMbcMCBNzLapm,5FRytV3uc2W2e2vKkKk9o3ibR4gaLa3V59tWsfGGMF59sJvf,0.008015189,0.0
5CvgyNsJWqEjWaLFnQwMJXyU1oFxnDneAg7kHaFJk6N9qkiG,5DHY4eCuMpPru15FBXEX6UnPwp22hdYifjXofvLhMPYiuikb,0.01700382,0.0
5CvhGK7F1UvVGU83eygeGSRCjxpVUpW7mAYb9vEFWHHURjkG,5GVsK7YYyKZHUKMhZVa8f5XNhitcTJq2RiVhX37C2ceyf5tT,0.010483672,0.0
5Cvhd4pGAwWk4tzE7pxipcxpo6NHbXuwhww6bLCaczJhqfSZ,5FRAoshAa7hop8VuVVxN51Wo4ynmqv98WJcsijipZi71Gc2v,0.001739054,0.0
5CvjG7zJeP76J6B1WSYfpbcBZv7Gx3NS2DDnjkGbGPebQDrX,5HEAyVUW4XSsD2uRLkgsCbRufxxyGAMpgrJHsnLGRGSjbq93,0.0,0.0
5CvjXiUqgsJuR13rJPEa4kKArLLTyhmqNQqdtoqyJZQKB8RW,5HC19EiHpBf6WDidbEwsgjTa3yvi8W7jEozbzwbvmQD3iF71,0.027509628,0.0
5Cvn18M5pxDM7BarjkHA431kStF9yTgX86gwiXzbkcU5da3x,5DZa4rvyAH88iKc25uSpEFnrgAnzM6nzwk6DZTwMfnMFWSoy,0.0,0.0
5CvnQ2eQCax43mgheS7PtKRpzURf2ZKAKuDRQSNeZv5YQ4o1,5CqtSZ5NNYyVv3vXQiaN4AbEyq7KSbK8yKify1N7YkweN18H,0.017955855,0.0
5CvnQophUL4mEy7qkWRcUvZAw3GDSmNq6j8He5GwSd4H8xrG,5GF1p3Jr4iFTgcG1RUddPZGRoajsKsrddqjYR1ZW4NegiZxn,0.0,0.0
5CvobXynQs1NHDAg6dnQviWQ6H2NhHGeo9PVvH7FhqJd38Ck,5DaUQrFC3kEuqCkvBELUs47pJpNoqXTTiHop7c3pcq1KngQo,0.013948545,0.0
5CvpFcRWfCkUzhnDZMfFHH9zNWWnFTx3GFGLuX1psg4YAv3a,5HTq9QDG8euzu924axGRj8S6YZXebGXgJZbvc613rWRYHZun,0.012920045,0.0
5CvqTm1DQJyzL6S2otCGbhAGRsaeaoZjssSGNnJC5P1ENKaJ,5GZXuisdYL6expRCw8RU2J6aVGgoCG9rL9CXJNpda7qTGswv,0.032671306,0.0
5CvsWTA6YcjSQHy86Cf59HxJZHBDywqjRQSjWiMS2KqpwE2F,5EqPeXiMK7rwoR2m67z9hJjA8DXCkY4JNDKF9EvJaWK3vC4A,0.050123338,0.0
5CvswsyLhvyGNUn2sVbWZx5dMVpAMB9FwV19TsZ6uWyiT1Vv,5FguNiPpv8zyLnEmt4dKLhYpck9igZgtCPBkD2wdZPdQJRcB,0.002230296,0.0
5CvtgoY9BmKSS3ANPYWvAWCGVnFdqBnXHAQxmfudi6nFQqRc,5FyPorhxZTzNZvCjD8F8ZRm66pw5Z4wzvoWfBh2ZBxR7bpvP,0.010234483,0.0
5Cvtm8YiwT2G5D5f21wqnza6Ykge5b24iZEKsiuZzViwszzh,5HbRMLKWNcsejPVguQH9fnzS1xm9YargERE8Cp3V6poS3m3x,0.0,0.0
5CvvFRy6t5QsryaiBEk87XDPdXLVNcCoK9bMB6cv7aS3VHTH,5DiNDMFkoxpzSnf1UkZjpBryxjM7YMcwzvB7PBSG1CNv4wWC,0.0,0.0
5Cvvq9hSFDPZ1eug5RshE1optyXcCArxfgTJyR4NDYGzvFfR,5GWtpH4gpdtbJZZTzhA5jsV35kHpTL23NKh1k7HsJJyupUQD,0.015549139,0.0
5CvwHkDBLjzLRxp4b44KbczbvZK92yLkKpdnV828fWEJDK23,5D2aKHZL4ekGFVLKdjU9uJ2NbhWcaKhJySUAfdxnpFCuJ5Ve,0.002665175,0.0
5Cvy3Fc77PeJcphfCJYcrheTj6bM1Y5MoSZCnsjut7dQC4X5,5GLGhjbZvJg4dPS2qCyDfh4tFM43fVqJr7LDJu3SZf9tdEeC,0.001996756,0.0
5Cvyhsc4t3mWerv5anDkaGLmU9U8pjcEDV7mDfzeDpC9Cv8s,5E6nCpSckkb4TtHYzG5VqB2UY2m1RrnGVygHQTeBELow5bZa,0.002179864,0.0
5CvzcDNtHvzBKRmZmvnv6c9RZyC4bzoqhAntGrxtVnXwanjV,5FZpmjy15hUZAw5Mg1U71yfPg3DrWcaQtN9KbfeCihvJF5G2,2.7015e-05,0.0
5Cw19YD6MwDoJFfnWiJsgWwBmnTqkHNuFwpTPY66aXn7VZ3W,5CyEfhVoEtaqv2rac8EVQp7fZTnUNW731MCE5TBtcACLzGqB,0.008652864,0.0
5Cw1SHW78uR9Zsp91thAfuxV3UH13UfAVLjzfch4r5jVHFxd,5EnSnHVKGjCvYsDFebFsE47oKavLQhr7whpjTkKUtDqn9CaR,0.001807427,0.0
5Cw2Vwz8Wa7MPjAZqwX8kLPjmGgK7fnPmhQj8myDPU7N8Bra,5F9T2YXFNSgActRk2poe8qwE9jfDbs6nbA6C4qH3ApVXy2FS,0.001906741,0.0
5Cw3X2wwGse5VAjDKemohx5siPg8HVBQ6EaqHPhXqY5RCRSG,5EfAPwFLL7b6ca8oN2B7XywB3rzjw7R7dcQrUVognnkPxUn8,0.030681817,0.0
5Cw4MLrJ2QAb8kpgDrZGcwMao93J9fwwuHRST3i5SA79eA9z,5DepDpQaheHmxWCMgzkqXTsSYgNESEDqLd4SFPiVPDnMkFek,0.013291637,0.0
5Cw537W2fsu7iRpS4YtNLyGZ746K8A6e2BdfkzGB5BkKZmRS,5DqbjhvUAcdQ3LZLD3RXro3WtkpPZVKRasVsAygDCv5XFSkc,0.017927188,0.0
5Cw5EguChbDyCfJMBWDx6Q1ZkP8K7VdbRSwSxfSTARSDWLsb,5CoBBARHNbhBsyTAohceEY87ZbM9XrSNV5oPo7XHZR5z1jwd,0.012586237,0.0
5Cw7Boe8TdMzJWmYP8yxB4bcyrKpwF2wFe4rTbhSBpG27xJF,5EsbQTJKKCLJwmNnpdSxTKm1WJ4iv3xNcn5U3HadUV1RpRbR,0.004666083,0.0
5Cw7ZUtAbRoN5C1dd9kKRHs9WTZ11JzQAh4QPCgoC4XZBgbc,5ERPifjRduxrDfuyZA2jGxGqMAyrVkQmgAZmCj1mvsa2woLX,0.004591703,0.0
5Cw9HaEsYLE7xDPBWxT6irUUAvYNnn8qYm9yS1LigQJpSeGK,5Fh6UqFxert6ppuAEJMepWxLhsD3hLpkFhTty7BCFnTsZc1y,0.032188643,0.0
5CwBTj1WU9MNJQew29TZqBJggVjPeV8ox3kRuMS4Ji18sWvv,5FsuY9G6YXwFhUHvHCEhV1YWAFKoSVDnJtgNQL16iWdgyrwb,0.005396821,0.0
5CwBbiPqfkbY2VDfa8VcRxfJ67qD6L3y4A34BdmmevfXAn7j,5GnHBQQmZ1PNDmuxnuC6gKnciPgCy6tyQ9XaVcek9iQzdfdA,0.012845722,0.0
5CwDeu61hnP64Ejm1orbEHwj5v914zPTH9tCd1RT8xYaUzdy,5CMMPpauwi4tSMKXgoYobx6GSsFVtnvUm7vRD56DHf1SuA1z,0.001868269,0.0
5CwGL1RBrtVgRN9LYVtYEFqjJ3xFSFhKhDpN237EDjCvRtTT,5E1WbrqMYovNRt9cAb1nY132SzSgfQfQ2GvCRPBKsJF2Wu65,2.4096e-05,0.0
5CwKBpBByCnTA8DgsTsZjUibJkzbyLtUKPS56KduqeHXaDhr,5ChisbcAaZKhXkmee1XhPZCrW3J4nUZSEjGxu2cXsoPQwghw,0.010068981,0.0
5CwMN6qGrDW7ywZiYho87rAPgtiNiDRiKkiX3igBSn4w1smV,5CQD9hTDK764aEpJmKo4NYXgqCE4hvyriGq53fZLLz2JRAGi,0.0,0.0
5CwN2LAinvQLgdjdFnVPDrSTfweBZueJdkTNEJpLXTFAVNVW,5HjbyryyMpULN69D1H9oaxrbj5cmFxWMDNob5aamvgQF3ugU,0.0,0.0
5CwNFMy6PcTn9igKCLugkA9e7vRYi1XUosb1imn8NrrXXbUE,5GvT34BeeL8Gjtw3kTjytYg3qE3mYJh2SPBDuKW4qgJKNTHa,0.012612783,0.0
5CwP2BcwXxgrMQzU29VW8mYvrLjwYgQDNzVCf1Tod2tkC3Re,5CoDUkf3cia667rECFYHn98LMBMhZ2kxJKUy5rejkXQKa949,0.001324871,0.0
5CwPkPvDQHm6zVRQ9Kn2JrosQi4ynxNtvp7cnCM1XZ1oN9cE,5CY2ut7ZxZuXWbxdWQfQzWkmekq8HtMbcnYYZ73B4uX2v3kC,0.06926346,0.0
5CwQbXhM6GWxMZyuFb1Xg9tM9DzJoBjsxzScNcDtZVSvT3xX,5FednWLCMXV7upGn1odppzWGjknDS2AM6M8jTechrTXGpjMW,0.016268598,0.0
5CwRAcGsfg7BUyM6Lkn44yWMjKqKCgPKm4F21vcBq56YwCYJ,5H92MLsnT75rn1hQwHbx5PV1zQPsy82AZQHdugAVfUXeKmUt,0.00147644,0.0
5CwRKp5whGHaYt3oUCHVKpuEejimm8267YWJ9wNKM3PAsBzg,5ECSv9mTYzpq6kF55V97oCwZqJ6v8Q1w6re3kKrJvH4Sr29r,0.016737621,0.0
5CwRZsoyU2rANR3Xf26BvdgZnagkDmLJuhM9yH4H3nui9oUM,5CALbQSN4roLAanF6Cg2QuZ5ipUQcQct1fW9p27bmuwhSq2C,0.0,0.0
5CwSPtcWNo8zm9FiJ33GpF9s2q4nrr6cdqZQigkSu5VSBZdb,5CfuUdzZuWTVveoydQWrSCJK3gEVD3N6hUTzoTUU7dJMqGQY,0.032199346,0.0
5CwT4AqZFUNnzHtrauKNjWtKgndtt356kEeJ3r1kvmvzDaBu,5CDHpeLmLBCpyiiVfpGdSjVX7CbwwmLWqb96n8wkD9QbJNNX,0.004861821,0.0
5CwTF79E1zVeJeZEtfwQo6Yr2nxjJ5bnsqtg1SfT9KV6pnwo,5GKvz65GXGQMsXawf4eTYPMkrzAFfgH8Tapr4rENqv2XeW3b,0.002426614,0.0
5CwUnZt9ZEGXAmJPsGN6oatoSMt2KmYdZ8VmrRAtBPWxQnnC,5ERPifjRduxrDfuyZA2jGxGqMAyrVkQmgAZmCj1mvsa2woLX,0.022982632000000003,0.0
5CwW6a5iU16EcEMq6reamSjxhdWYJQDewACrGbCrNnsaPRe5,5GBo7kkEXeiNVcyo55rWMKu5umatN5pxUgjz3eyX92BTQT8F,0.0159838,0.0
5CwXSXgj5XnJxGmVZjpkG7SDWN5ZpKKQGeKrdGnGQ8AFXy5Y,5EFXRjBaLuHHWWJfF4kGb58KMC3vr7yZUc5kX2CjsUtsLobY,0.0,0.0
5CwXZkjaTojRYsJj2GmeWWRJD8wELwWb9KvaXRKydbCCxKtX,5Dy15XbWwEFxfB7pFA9xLFy2TJdsi1bhNakzWbVUK5R5V7vP,0.0,0.0
5CwYVrbTGhqM8EABwSxtPTGogKzeiN6tY8TtrSVNtD7nSHyX,5EjvHWVi4Ztw5NbbWNaucF1a21yZyRaAMbTWpX3GiLa3eECC,0.00876452,0.0
5CwYe2JxDsXSjUs4FWxAF18DQCmmGt5z84JU7CxWWq6cHRCt,5FPMYnzGzr9EgftXVibDn23zmSB3F4naSUGJywXiSKiJuxjB,0.007830838,0.0
5CwYrSCAerf94Jjx2c9gSFrMyfnNxLKyGSqMUim25dcbzViB,5H3keJUfa9nN2jJQHmvSKzJNpTgsYhzsH1aJZ489enSS7GZp,0.005284582,0.0
5Cwa5n6c3XTK3wyMTJhB5yusfZxJ4Dx1r7MY5tpzu4awcxi4,5GQYs5RXZjjnhbcq4rzrVXEEhxY5gDiAtuim4duuWaHCuMAy,0.0,0.0
5CwadesaaC3Rt5hZBtDNPwbcJ5HjyVjvjLXDdtcS1awUVWJS,5DtQyHkMbpgTLfKb7GfgBbDep6PHoYS6YPA89TN9R8iLNQi9,0.03155547,0.0
5CwbnTkKHbdMM4cVp7SX5DK2HTEyX874UCw5TCGMugs233dZ,5ERPifjRduxrDfuyZA2jGxGqMAyrVkQmgAZmCj1mvsa2woLX,0.016871013,0.0
5Cwc6YRrabCR2th6PtDcKcqFqdEakjmr2dCQsEhU63yYEm8E,5FGyfUKvdAhvvBShFHYZfeyjvYBfcLTCiN7GKmTbFWyR4Hvj,0.012846029,0.0
5CwcEvyBoRSmNQN5WqeKDbygMmxhxNm1s8depvEUy2BeV2WT,5FW5SqGrVLGu1gVfZMa5xawsWngwQTSpFGY8MPKpCgMZcdNi,0.05332970200000001,0.0
5Cwe9cTXv2sFALHMUKLVuFxZWsCEE6Ra6X1Z6fUHoV3FwEtZ,5GnNyf3SRw8xMHwdQX1pVUPGf8NWeTCB4KJLYUgnUJp2yaFo,0.054192845,0.0
5CwegjecAnQD3ZkaphtrzgtNJWSstW2p5n7FcYPUDwP5dC7r,5FsKM2Xezo7UeZVYApiyhGtFtdbiCfAJjAsisc5RTC7FvxDP,0.021717153,0.0
5Cwer1sUdxFMYgYCSfZBLwkZr9tmCBXgLLFP6uFSnHZp7QbH,5Ebckpq1yr9QEDc1g8JBPtmAZoy8kv9wG9yQrvviDAjQqg6Q,0.007902292,0.0
5Cwh8TVPMQPySXt5uZ3Q4CZsygfVRaMr9UB5KkBFHxYRbf3W,5F6isJTzPdwhFLPEjbY4t35RpYMAHvPahUPHZZMnmZL2yWh7,0.001641914,0.0
5CwiMhckGVRns7jCfayG1HFDoHG9wScGJjFrJtQvTRxf8tQv,5GYZnxwmWjfoagqh9nZ1ZgS6GXPaJ7o67SLh2DcdLR6N3ZD7,0.008973159,0.0
5CwioUWM5J6FKikvRAQ4XH64vYC2AgRgjbm48WLKBk5WThh5,5DRkxcLhMzqWjjGtBvaaV677wkDkhhFpTArQjZdnxuP1NDgn,0.095762286,0.0
5Cwmue13pXu3uLinuRGndyEUZqpogeGggqdStzfAnsi2rjC7,5HVzBQu6S4e2YtgnW6m1tc6wjZDmdgM6APon8yU6pBbeYZZB,0.024315612,0.0
5CwnrrAsW6zXRxw1VSVn9Ba7wdj8u9NKA2dFd3APCnUkuuTZ,5EtA5qt8419jhnfW637DKXAuxkbXJHSXH8HVY1Mk3siEFs5p,0.007610648,0.0
5CwnyxeAv1ep82kyTt8Q6UmaVPEeqpM1yAprnqwyhDQiB1kT,5EP2k4V64J4TJx5jqnxuRcThpXqqAVLCyNUsAZLi3aNDMLap,0.007919217,0.0
5Cwp66CKsTtxDPo6u5GWBx2NRACGoNWsrPCqdocg8xDTmFbf,5GYqDwjxtaCuwFZyETfL2E8Q4VccxDnbHMWf5BmcSNbijwaV,0.0,0.0
5CyB1tjRJYRHUTbt29nGKCy3oTE9AqmvguhisLWZByHyiYzZ,5GnGEryhHyTeDvwm6BZSGkQMvaRDdgwL6ph6rd4yhRaFAgVg,0.007518727,0.0
5CyBKJttXRoaFkgfdtgDdDHmehV4GoZgtW9f4n3DrtNibVZp,5GHBNqgikjk2BxBY95ekC99RVFCcCop9weN8X6oAxMXaTaDg,4.2298e-05,0.0
5CyC8x8AFygWnURzZbXQd5F59o9jFY9PmHEPRTK2WVSN56gZ,5F6isJTzPdwhFLPEjbY4t35RpYMAHvPahUPHZZMnmZL2yWh7,0.002260081,0.0
5CyCEBQVev18mAFAXFs1QociJPcPLDk7SQoQs84yU7HTkhVC,5H92MLsnT75rn1hQwHbx5PV1zQPsy82AZQHdugAVfUXeKmUt,0.001360608,0.0
5CyDFUonramLfPxHgXP9aJ9kYJMtrN3XrSAMmRTy83GtjLAY,5ELQNQ5zT6y9grFsfHu6udtA5erRisPm1MstSw4De75w9WaF,0.012931749,0.0
5CyGDzQGnq5iqzFYKbJeRUzwVSLmGc3CvGAxVCtELkCbuhWn,5FZUKxTFSZpGyyz5EXRhm56kJAXJZDiY64Awx3JeiDjnAZ3a,0.00843166,0.0
5CyGHUtVH42vnNWXfC8gQJzDKbEps3jVRBXiJc9iKVaB7m5x,5F1WUosKd1EkPkRJEbPPqmZXLYFW8263mMiWTwxrmwYTEWKp,0.008795287,0.0
5CyGTLQeT6tCoaBqJXvbaMHVSTBhUgeKTEGmqSxxHxEzVLP6,5FvmMxsckdxQRZocc2WREZVR3fmEZ5cNzmJYNLvp1Uwg2D5B,0.016587147,0.0
5CyH8ScF2gVGYxorHnSCkP3pxeUsFfkP4QGDLa4QpsnzXG1Z,5FnL1YApGpCbvU5g9zdJTnM7XrkLsJ92DB8kac4CU9KuVocZ,0.008975622,0.0
5CyHgq1tzihVK4wSAK5oPEXHknnUnqrhce8NnYjw6h6dVvqG,5F6isJTzPdwhFLPEjbY4t35RpYMAHvPahUPHZZMnmZL2yWh7,0.002353152,0.0
5CyHobhAzFuePiHNchpXUbm8e7XnvwfAXy8AwPq6AWRrGtsq,5GsF5YwFbTEv6v3fP5Vx9VWbEWkyzymz8SPJpXgQg6ysTfy1,0.037485555,0.0
5CyJpoHVdZNVhXW9Le37tuXGvrbeUrbJ3LBnBSLNT1EVSk3q,5CX8sHeYFTD74jZ3mqtU7qKBSdDtceVFgeLKs6Y1hFxK5r8A,4.6867e-05,0.0
5CyKCa8eioFchAAGovb2n7snamHhUPcFGmwMfCwFFRWLJ4fL,5Funo7pk9hvjbLYgJ6gaqNLfcuhx9SfnYkwJbKDsoQLCUs5n,0.03087933,0.0
5CyL7jH18mSzjc86ipF67VSysRWeoYC9RbGWYqA1gMksWFVB,5G6bGzJe3p54K9wtMUVfnufW6DTEh8Cgsb9nVqNVWQTA5gbB,0.025890998,0.0
5CyMfNk57ftoC22gJ1QX8tN3sWP3YQRjkoDPNuG8NaoJ3n1s,5ChbFywQgd5XYB1zuCUmPvrGyzXK8XZf7P4cdNDoVsoKHCAj,0.003259395,0.0
5CyMyXQshWCTPZASEGDS4rgyxMAvHHvnkjCKX3NyAWsYVJDk,5FEcKw51eE14ATRvBhkqvPJFna2m54LbBN9Xj2irET3zwWvS,0.011958062,0.0
5CyNaMbhGVgZ86LHLJf4CjA2Nz3SUhPEoR6caoXYb4Y5GCBi,5HmD4pZupK3pYz3dKTsGFrwFxaTE6pNeKTvQwh5cSGJbKdJ4,0.0,0.0
5CyNuEc7JNJv8aywVjZm425UwqPrpz8oDFC3r6XkehYMWRUy,5FLaY36mAHbQxHJJydM85Yiak5bbnt9Nmpf7xfc6kxPPs5wj,0.011136804,0.0
5CyQUSLvqTHoYZ9wNyC5qaLBy2STycQA3SFZwWKr15sTnh91,5Ebckpq1yr9QEDc1g8JBPtmAZoy8kv9wG9yQrvviDAjQqg6Q,0.008039442,0.0
5CyRQwZAiA44YtQP4ahyt8dhSo5awBjXvANo9GWHrBfwieM2,5CS5zYBBqzHtGQM9htP26csz1r72eY8Q3suZbX6rxS27xmpH,0.006310751,0.0
5CyT5WRpHvjeq9PnLbF5W37Uu1aFjJvdh4Wij9sGYrkteiK4,5G1LXcpfka9T2GPAzzBnYejL2XY2ySHuwNk3z6ZcSfxFXPuq,0.015681395,0.0
5CyT6Zafa5qpYsQvcJZVNWu7efoBjZxp44oUBf3QjqCMgNe9,5DFu1yGHS2xkQ42DDbD1Y9GJCdNc5hN9KVzBVrGbqxuxtt6C,0.0,0.0
5CyWXLBgSJ2gzyakNZFkznjWdzHSvTAenfZHHGsvNwWS8pcx,5FZD1VHhpbfGX92gYAjBkD54zzdQEP5yDEJNtkqfxP2xTfpu,0.12962404,0.0
5CyXo3HAoZiZEubW7DUNBnvdnti2Mand1f7U8f7xGijatZ4s,5GnNyf3SRw8xMHwdQX1pVUPGf8NWeTCB4KJLYUgnUJp2yaFo,0.049333394,0.0
5CycKXBqLFwXmiSVjZFAfakX87QUQuqwrwdvEYKbvRbqwd6e,5FRAoshAa7hop8VuVVxN51Wo4ynmqv98WJcsijipZi71Gc2v,0.001124408,0.0
5CycRCTPDdHDrS6fxq2xCkKgoh3o5VwCEfNuARUc7jzSKMW7,5CLpYny5hRM2NFNBAge6cnVC1TmWE8LYWgefuEhjTquLxA9S,0.001622087,0.0
5CygoKM1F9h3K7Wzb3EFa9z5zGS93f86EqJsbTbz5ytvk2bU,5HmwW73WMFRfggCZdLRZyfUvFKKZZtkd2cUCeEFGGYE7motY,0.0,0.0
5CyikU3wXF3MdGD3emQfXXN9ETYfzVfWKi8kvWHsGgJJ2EXy,5DCNmYS1kHBvc9XpjJorVHxaxKEy7ManeokpyQBnfwymRKM9,0.05176356,0.0
5Cyj2vcFZUioMi9pF8sqJQXLWQf7Z1JsCrxR4PeiKha5yjD6,5FvKoKytiXJ6kmEYB8wMGSbcsdMsP9o8zBUHoGtyjKv5qu5s,0.004978279,0.0
